edge_id,from_node_id,from_node_type,to_node_id,to_node_type,relationship,timestamp,trip_id,rider_id,route_id,station_id,mode,rider_segment,edge_strength,fare_bucket,region,province,city,promotion,same_household,prior_interactions,dwell_seconds,distance_bucket,total_fare_cad,citation_issued
EDGE300127,R006,Route,S003,Station,ROUTE_SERVES,2024-10-17 11:20:24,,,R006,S003,bus,Commuter,0.166,$4.5-$6.5,NA,BC,Vancouver,None,False,2,77,>=20km,6.15,False
EDGE300128,R72561,Rider,V0229,Vehicle,BOARDED,2024-02-16 13:17:36,T100777,R72561,R087,S005,wce,Student,0.428,$4.5-$6.5,NA,BC,Vancouver,None,False,4,22,5-10km,4.54,False
EDGE300129,R76114,Rider,S024,Station,ALIGHTED,2025-05-07 17:46:30,T100102,R76114,R098,S024,bus,Student,0.423,$3-$4.5,NA,BC,Vancouver,None,False,1,50,10-20km,3.17,False
EDGE300130,R021,Route,S004,Station,ROUTE_SERVES,2024-01-20 20:40:58,,,R021,S004,bus,Commuter,0.625,$3-$4.5,NA,BC,Vancouver,None,False,2,22,>=20km,3.35,False
EDGE300131,R69199,Rider,S030,Station,TRANSFERRED_TO,2024-04-11 22:16:10,T102015,R69199,R029,S030,skytrain,Tourist,0.728,$4.5-$6.5,NA,BC,Vancouver,None,False,4,29,5-10km,4.59,False
EDGE300132,S006,Station,S002,Station,CONNECTS_TO,2024-07-07 23:03:11,,,,S006,bus,Senior,0.137,>$6.5,NA,BC,Vancouver,CarFreeDay,False,4,55,>=20km,8.1,False
EDGE300133,S007,Station,S017,Station,CONNECTS_TO,2024-12-24 10:21:51,,,,S007,seabus,Commuter,0.279,$3-$4.5,NA,BC,Vancouver,None,False,2,5,10-20km,3.18,False
EDGE300134,S009,Station,S008,Station,CONNECTS_TO,2025-05-05 15:06:21,,,,S009,skytrain,Student,0.775,$3-$4.5,NA,BC,Vancouver,None,False,2,33,10-20km,3.15,False
EDGE300135,R87193,Rider,S024,Station,TRANSFERRED_TO,2025-04-17 13:46:48,T100145,R87193,R009,S024,wce,Commuter,0.936,<$3,NA,BC,Vancouver,None,False,1,22,10-20km,1.87,False
EDGE300136,S025,Station,S029,Station,CONNECTS_TO,2024-09-15 23:11:09,,,,S025,skytrain,Student,0.346,$4.5-$6.5,NA,BC,Vancouver,NewYearPromo,False,0,34,10-20km,4.58,False
EDGE300137,R084,Route,S016,Station,ROUTE_SERVES,2024-02-19 22:43:40,,,R084,S016,bus,Commuter,0.217,$3-$4.5,NA,BC,Vancouver,None,False,1,45,10-20km,3.15,False
EDGE300138,S011,Station,S008,Station,CONNECTS_TO,2025-01-25 19:25:41,,,,S011,wce,Commuter,0.975,$4.5-$6.5,NA,BC,Vancouver,None,False,2,37,>=20km,6.23,False
EDGE300139,S014,Station,S012,Station,CONNECTS_TO,2024-01-07 12:54:52,,,,S014,bus,Commuter,0.126,<$3,NA,BC,Vancouver,None,False,2,26,>=20km,2.89,False
EDGE300140,S023,Station,S019,Station,CONNECTS_TO,2024-11-15 08:42:36,,,,S023,bus,Commuter,0.946,$3-$4.5,NA,BC,Vancouver,None,False,2,28,10-20km,4.05,False
EDGE300141,S024,Station,S013,Station,CONNECTS_TO,2024-08-23 22:13:29,,,,S024,bus,Student,0.386,$4.5-$6.5,NA,BC,Vancouver,None,False,4,41,10-20km,4.58,False
EDGE300142,S028,Station,S025,Station,CONNECTS_TO,2024-11-25 01:39:39,,,,S028,skytrain,Commuter,0.295,>$6.5,NA,BC,Vancouver,None,False,3,22,<2km,9.52,False
EDGE300143,S018,Station,S002,Station,CONNECTS_TO,2025-06-14 18:39:46,,,,S018,skytrain,Student,0.629,$3-$4.5,NA,BC,Vancouver,None,False,0,55,10-20km,3.12,False
EDGE300144,R92954,Rider,V0357,Vehicle,BOARDED,2024-01-05 00:58:57,T100893,R92954,R057,S015,skytrain,Tourist,0.803,<$3,NA,BC,Vancouver,CarFreeDay,False,2,29,5-10km,2.75,False
EDGE300145,R079,Route,S018,Station,ROUTE_SERVES,2025-06-24 20:41:42,,,R079,S018,skytrain,Commuter,0.624,>$6.5,NA,BC,Vancouver,SportsFinalsPass,False,2,19,10-20km,9.54,False
EDGE300146,R68967,Rider,S012,Station,ALIGHTED,2025-06-26 02:30:37,T100192,R68967,R106,S012,bus,LowIncome,0.666,<$3,NA,BC,Vancouver,HolidayFreeRide,False,1,53,5-10km,2.8,False
EDGE300147,R033,Route,S027,Station,ROUTE_SERVES,2024-02-28 01:33:23,,,R033,S027,bus,Senior,0.222,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,0,35,>=20km,4.85,False
EDGE300148,R88905,Rider,S021,Station,ALIGHTED,2024-04-29 20:01:37,T100303,R88905,R083,S021,skytrain,Tourist,0.826,$4.5-$6.5,NA,BC,Vancouver,None,False,5,41,>=20km,4.5,False
EDGE300149,R074,Route,S006,Station,ROUTE_SERVES,2024-04-28 22:48:32,,,R074,S006,bus,Occasional,0.632,$3-$4.5,NA,BC,Vancouver,None,False,2,27,10-20km,3.11,False
EDGE300150,S012,Station,S009,Station,CONNECTS_TO,2024-09-07 11:53:38,,,,S012,bus,Commuter,0.28,<$3,NA,BC,Vancouver,HolidayFreeRide,False,1,23,10-20km,2.17,False
EDGE300151,S017,Station,S006,Station,CONNECTS_TO,2024-07-31 21:48:59,,,,S017,skytrain,LowIncome,0.592,$3-$4.5,NA,BC,Vancouver,None,False,2,11,5-10km,3.12,False
EDGE300152,R35161,Rider,V0409,Vehicle,BOARDED,2025-04-20 11:26:23,T101920,R35161,R086,S010,bus,LowIncome,0.252,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,0,42,10-20km,4.54,False
EDGE300153,R74663,Rider,V0593,Vehicle,BOARDED,2024-03-29 22:14:07,T100493,R74663,R018,S005,bus,Student,0.122,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,1,22,10-20km,4.57,False
EDGE300154,R34832,Rider,S004,Station,ALIGHTED,2025-03-01 03:12:44,T100120,R34832,R002,S004,bus,Commuter,0.578,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,4,46,10-20km,3.1,False
EDGE300155,R13586,Rider,V0350,Vehicle,BOARDED,2025-03-28 06:15:31,T100274,R13586,R091,S022,bus,Commuter,0.896,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,17,10-20km,3.17,False
EDGE300156,R032,Route,S018,Station,ROUTE_SERVES,2024-03-07 04:49:11,,,R032,S018,skytrain,Student,0.243,$4.5-$6.5,NA,BC,Vancouver,None,False,1,21,>=20km,4.56,False
EDGE300157,R29245,Rider,V0532,Vehicle,BOARDED,2024-03-24 05:12:41,T101370,R29245,R086,S023,skytrain,Student,0.711,$4.5-$6.5,NA,BC,Vancouver,None,False,2,55,>=20km,6.18,False
EDGE300158,S025,Station,S008,Station,CONNECTS_TO,2024-06-05 16:10:23,,,,S025,skytrain,Commuter,0.988,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,2,25,5-10km,6.2,False
EDGE300159,R77307,Rider,S017,Station,TRANSFERRED_TO,2024-05-29 23:58:40,T100454,R77307,R067,S017,skytrain,Senior,0.544,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,3,9,10-20km,3.07,False
EDGE300160,R84909,Rider,S011,Station,TRANSFERRED_TO,2024-10-12 20:00:59,T101566,R84909,R008,S011,skytrain,Occasional,0.13,$4.5-$6.5,NA,BC,Vancouver,None,False,1,33,10-20km,4.61,False
EDGE300161,R19439,Rider,V0575,Vehicle,BOARDED,2024-09-03 03:38:51,T102418,R19439,R094,S029,bus,Student,0.368,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,3,5,>=20km,3.11,False
EDGE300162,R68942,Rider,V0427,Vehicle,BOARDED,2024-01-10 07:36:20,T102245,R68942,R028,S009,bus,Commuter,0.651,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,2,43,>=20km,4.29,False
EDGE300163,S012,Station,S026,Station,CONNECTS_TO,2024-03-08 19:26:31,,,,S012,bus,Student,0.756,<$3,NA,BC,Vancouver,None,False,0,24,5-10km,2.82,False
EDGE300164,R13856,Rider,S025,Station,TRANSFERRED_TO,2025-03-31 12:01:02,T102296,R13856,R018,S025,skytrain,Commuter,0.146,<$3,NA,BC,Vancouver,None,False,3,25,5-10km,2.07,False
EDGE300165,R066,Route,S009,Station,ROUTE_SERVES,2025-06-17 11:53:20,,,R066,S009,bus,Student,0.925,$3-$4.5,NA,BC,Vancouver,None,False,1,48,10-20km,3.18,False
EDGE300166,R35871,Rider,V0324,Vehicle,BOARDED,2024-11-14 04:58:43,T100987,R35871,R105,S002,bus,Commuter,0.714,$4.5-$6.5,NA,BC,Vancouver,None,False,2,5,5-10km,5.56,False
EDGE300167,R12412,Rider,S002,Station,ALIGHTED,2024-09-05 19:58:18,T102191,R12412,R011,S002,skytrain,Commuter,0.188,<$3,NA,BC,Vancouver,None,False,5,34,10-20km,2.82,False
EDGE300168,R54465,Rider,V0664,Vehicle,BOARDED,2025-05-27 06:54:20,T100847,R54465,R065,S022,bus,Senior,0.149,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,1,72,10-20km,4.59,False
EDGE300169,S014,Station,S009,Station,CONNECTS_TO,2024-10-10 19:28:17,,,,S014,wce,Student,0.554,>$6.5,NA,BC,Vancouver,None,False,1,25,10-20km,8.14,False
EDGE300170,S010,Station,S021,Station,CONNECTS_TO,2024-05-31 04:59:00,,,,S010,bus,Student,0.95,>$6.5,NA,BC,Vancouver,None,False,1,21,10-20km,8.13,False
EDGE300171,R25321,Rider,S012,Station,ALIGHTED,2025-04-26 01:04:55,T100007,R25321,R075,S012,skytrain,Commuter,0.685,$3-$4.5,NA,BC,Vancouver,None,False,3,43,5-10km,3.15,False
EDGE300172,R81328,Rider,V0194,Vehicle,BOARDED,2025-03-02 01:01:50,T101562,R81328,R050,S010,bus,Commuter,0.563,$3-$4.5,NA,BC,Vancouver,None,False,1,40,5-10km,3.16,False
EDGE300173,R058,Route,S021,Station,ROUTE_SERVES,2024-02-13 05:08:24,,,R058,S021,bus,Tourist,0.876,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,53,10-20km,3.13,False
EDGE300174,R61301,Rider,V0156,Vehicle,BOARDED,2024-07-30 16:43:51,T101931,R61301,R045,S015,seabus,Tourist,0.821,>$6.5,NA,BC,Vancouver,None,False,4,52,10-20km,8.34,False
EDGE300175,R038,Route,S011,Station,ROUTE_SERVES,2024-08-21 21:56:58,,,R038,S011,wce,Student,0.289,<$3,NA,BC,Vancouver,None,False,2,43,>=20km,2.99,False
EDGE300176,R79826,Rider,S024,Station,TRANSFERRED_TO,2025-04-21 22:01:15,T102411,R79826,R035,S024,bus,Senior,0.685,<$3,NA,BC,Vancouver,None,False,1,36,>=20km,2.15,False
EDGE300177,R026,Route,S005,Station,ROUTE_SERVES,2024-03-22 22:02:50,,,R026,S005,seabus,Commuter,0.659,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,6,55,2-5km,3.32,False
EDGE300178,R016,Route,S028,Station,ROUTE_SERVES,2024-06-11 10:32:00,,,R016,S028,skytrain,Commuter,0.433,$3-$4.5,NA,BC,Vancouver,None,False,3,57,<2km,3.11,False
EDGE300179,S007,Station,S028,Station,CONNECTS_TO,2024-12-03 20:11:50,,,,S007,skytrain,Student,0.972,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,0,57,>=20km,3.31,False
EDGE300180,R048,Route,S029,Station,ROUTE_SERVES,2024-05-26 07:30:17,,,R048,S029,bus,Senior,0.191,$3-$4.5,NA,BC,Vancouver,None,False,3,41,>=20km,3.07,False
EDGE300181,S003,Station,S004,Station,CONNECTS_TO,2024-01-13 07:02:01,,,,S003,bus,Student,0.635,$3-$4.5,NA,BC,Vancouver,None,False,2,29,10-20km,3.15,False
EDGE300182,S005,Station,S007,Station,CONNECTS_TO,2025-06-25 14:31:06,,,,S005,bus,Tourist,0.397,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,3,49,>=20km,3.13,False
EDGE300183,R14430,Rider,S005,Station,TRANSFERRED_TO,2024-03-16 14:13:48,T102059,R14430,R056,S005,skytrain,Senior,0.583,$4.5-$6.5,NA,BC,Vancouver,None,False,1,37,<2km,5.57,False
EDGE300184,S030,Station,S023,Station,CONNECTS_TO,2025-04-25 21:51:34,,,,S030,skytrain,Student,0.294,$4.5-$6.5,NA,BC,Vancouver,HolidayFreeRide,False,0,20,5-10km,4.81,False
EDGE300185,S015,Station,S010,Station,CONNECTS_TO,2024-04-30 05:17:32,,,,S015,bus,Senior,0.818,$3-$4.5,NA,BC,Vancouver,None,False,2,5,5-10km,3.2,False
EDGE300186,R064,Route,S025,Station,ROUTE_SERVES,2025-01-17 01:03:53,,,R064,S025,bus,Commuter,0.365,<$3,NA,BC,Vancouver,None,False,4,22,10-20km,2.11,False
EDGE300187,R22061,Rider,S018,Station,ALIGHTED,2024-07-16 02:12:40,T101074,R22061,R114,S018,bus,LowIncome,0.42,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,2,38,10-20km,4.6,False
EDGE300188,R88987,Rider,S020,Station,TRANSFERRED_TO,2024-01-03 10:00:37,T102084,R88987,R046,S020,skytrain,Commuter,0.274,<$3,NA,BC,Vancouver,None,False,3,46,>=20km,2.82,False
EDGE300189,S025,Station,S024,Station,CONNECTS_TO,2024-05-13 06:04:13,,,,S025,skytrain,Commuter,0.717,$3-$4.5,NA,BC,Vancouver,None,False,3,8,2-5km,3.19,False
EDGE300190,R114,Route,S024,Station,ROUTE_SERVES,2025-01-12 11:41:16,,,R114,S024,skytrain,Senior,0.875,$3-$4.5,NA,BC,Vancouver,None,False,3,28,<2km,3.12,False
EDGE300191,R105,Route,S016,Station,ROUTE_SERVES,2024-07-02 03:49:57,,,R105,S016,bus,Commuter,0.682,$3-$4.5,NA,BC,Vancouver,None,False,0,49,10-20km,3.19,False
EDGE300192,R037,Route,S022,Station,ROUTE_SERVES,2025-03-31 13:33:22,,,R037,S022,bus,Commuter,0.471,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,3,51,10-20km,3.34,False
EDGE300193,R64183,Rider,V0313,Vehicle,BOARDED,2025-04-16 11:28:55,T100245,R64183,R059,S020,skytrain,Student,0.816,<$3,NA,BC,Vancouver,None,False,3,21,10-20km,2.04,False
EDGE300194,R87779,Rider,V0074,Vehicle,BOARDED,2024-01-18 20:52:08,T101590,R87779,R064,S024,bus,Commuter,0.739,$4.5-$6.5,NA,BC,Vancouver,None,False,1,39,>=20km,6.22,False
EDGE300195,R70348,Rider,V0451,Vehicle,BOARDED,2025-02-22 00:21:15,T101367,R70348,R011,S027,skytrain,Student,0.665,>$6.5,NA,BC,Vancouver,None,False,4,15,>=20km,6.91,False
EDGE300196,R66293,Rider,V0491,Vehicle,BOARDED,2024-06-03 19:52:24,T101726,R66293,R003,S003,bus,Student,0.337,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,2,20,10-20km,4.85,False
EDGE300197,R48237,Rider,V0238,Vehicle,BOARDED,2025-03-26 06:07:13,T102285,R48237,R115,S015,bus,Commuter,0.216,<$3,NA,BC,Vancouver,None,False,2,37,10-20km,2.74,False
EDGE300198,R55360,Rider,S015,Station,ALIGHTED,2024-07-16 10:44:06,T100581,R55360,R017,S015,bus,LowIncome,0.395,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,2,22,10-20km,3.36,False
EDGE300199,R42304,Rider,V0455,Vehicle,BOARDED,2024-12-18 12:07:18,T101278,R42304,R058,S029,skytrain,Student,0.338,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,4,27,10-20km,3.17,False
EDGE300200,R48280,Rider,S025,Station,TRANSFERRED_TO,2024-03-01 07:17:27,T102367,R48280,R094,S025,skytrain,Commuter,0.496,<$3,NA,BC,Vancouver,SportsFinalsPass,False,1,5,10-20km,2.14,False
EDGE300201,R83187,Rider,S013,Station,ALIGHTED,2025-05-04 06:01:51,T101496,R83187,R028,S013,skytrain,Commuter,0.249,$3-$4.5,NA,BC,Vancouver,None,False,2,36,<2km,3.11,False
EDGE300202,S025,Station,S007,Station,CONNECTS_TO,2024-10-26 00:40:05,,,,S025,skytrain,Commuter,0.189,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,1,37,<2km,3.1,False
EDGE300203,R16820,Rider,S008,Station,TRANSFERRED_TO,2024-07-18 23:21:32,T100756,R16820,R112,S008,bus,Commuter,0.238,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,0,46,10-20km,4.58,False
EDGE300204,S022,Station,S010,Station,CONNECTS_TO,2024-10-27 13:37:47,,,,S022,bus,Occasional,0.163,$4.5-$6.5,NA,BC,Vancouver,SportsFinalsPass,False,1,35,10-20km,4.55,False
EDGE300205,R27729,Rider,V0500,Vehicle,BOARDED,2024-01-15 01:10:21,T100007,R27729,R068,S021,bus,Tourist,0.623,>$6.5,NA,BC,Vancouver,CarFreeDay,False,1,34,10-20km,8.12,False
EDGE300206,R56422,Rider,S021,Station,ALIGHTED,2024-07-21 14:24:50,T100978,R56422,R108,S021,wce,Student,0.215,<$3,NA,BC,Vancouver,None,False,1,42,5-10km,2.96,False
EDGE300207,R10820,Rider,R32837,Rider,SHARES_TRIP_WITH,2025-04-03 20:16:51,T102430,R10820,R078,S022,bus,Commuter,0.148,$4.5-$6.5,NA,BC,Vancouver,NewYearPromo,False,6,57,10-20km,4.53,False
EDGE300208,R64035,Rider,S024,Station,ALIGHTED,2024-08-02 06:57:55,T102469,R64035,R112,S024,wce,Senior,0.825,<$3,NA,BC,Vancouver,None,False,5,39,10-20km,2.15,False
EDGE300209,R39037,Rider,S006,Station,TRANSFERRED_TO,2024-12-20 15:19:46,T100247,R39037,R110,S006,wce,Tourist,0.947,$3-$4.5,NA,BC,Vancouver,None,False,2,61,>=20km,3.35,False
EDGE300210,R087,Route,S016,Station,ROUTE_SERVES,2025-02-22 10:20:58,,,R087,S016,bus,Student,0.883,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,1,43,5-10km,3.12,False
EDGE300211,R84132,Rider,R93834,Rider,SHARES_TRIP_WITH,2024-08-28 19:17:06,T100711,R84132,R114,S006,skytrain,Student,0.284,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,1,15,10-20km,3.35,False
EDGE300212,S001,Station,S007,Station,CONNECTS_TO,2024-10-11 07:54:10,,,,S001,bus,Commuter,0.318,$4.5-$6.5,NA,BC,Vancouver,HolidayFreeRide,False,2,47,5-10km,4.6,False
EDGE300213,R006,Route,S028,Station,ROUTE_SERVES,2025-04-18 03:34:35,,,R006,S028,skytrain,Occasional,0.584,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,1,60,2-5km,3.11,False
EDGE300214,S027,Station,S018,Station,CONNECTS_TO,2025-03-14 12:17:57,,,,S027,bus,Student,0.936,<$3,NA,BC,Vancouver,CarFreeDay,False,5,18,10-20km,2.15,False
EDGE300215,S018,Station,S013,Station,CONNECTS_TO,2025-05-15 17:15:17,,,,S018,bus,Commuter,0.377,<$3,NA,BC,Vancouver,None,False,2,23,10-20km,2.09,False
EDGE300216,R82531,Rider,S022,Station,ALIGHTED,2024-01-24 14:21:52,T100181,R82531,R110,S022,wce,Commuter,0.964,$3-$4.5,NA,BC,Vancouver,CarFreeDay,False,4,24,10-20km,4.09,False
EDGE300217,R50421,Rider,S006,Station,ALIGHTED,2025-06-21 01:16:21,T101605,R50421,R022,S006,skytrain,LowIncome,0.371,<$3,NA,BC,Vancouver,None,False,1,58,5-10km,2.81,False
EDGE300218,R050,Route,S027,Station,ROUTE_SERVES,2024-09-16 14:40:54,,,R050,S027,skytrain,Commuter,0.837,<$3,NA,BC,Vancouver,None,False,2,26,5-10km,2.07,False
EDGE300219,R26405,Rider,S003,Station,ALIGHTED,2024-02-14 11:32:40,T101928,R26405,R031,S003,skytrain,Commuter,0.493,>$6.5,NA,BC,Vancouver,None,False,2,46,>=20km,8.14,False
EDGE300220,R31334,Rider,S029,Station,ALIGHTED,2024-04-01 21:20:13,T100368,R31334,R007,S029,skytrain,Commuter,0.598,$4.5-$6.5,NA,BC,Vancouver,None,False,3,52,>=20km,5.97,False
EDGE300221,R062,Route,S016,Station,ROUTE_SERVES,2024-09-13 18:21:09,,,R062,S016,wce,Student,0.795,$3-$4.5,NA,BC,Vancouver,None,False,1,12,10-20km,4.42,False
EDGE300222,S012,Station,S023,Station,CONNECTS_TO,2024-08-31 13:22:03,,,,S012,skytrain,Commuter,0.74,$3-$4.5,NA,BC,Vancouver,None,False,1,44,10-20km,3.12,False
EDGE300223,R088,Route,S001,Station,ROUTE_SERVES,2025-03-31 17:30:18,,,R088,S001,bus,LowIncome,0.809,$4.5-$6.5,NA,BC,Vancouver,None,False,1,54,>=20km,6.21,False
EDGE300224,R082,Route,S021,Station,ROUTE_SERVES,2024-11-25 19:42:04,,,R082,S021,bus,Commuter,0.315,$3-$4.5,NA,BC,Vancouver,None,False,5,27,2-5km,3.38,False
EDGE300225,S018,Station,S002,Station,CONNECTS_TO,2025-01-23 08:53:46,,,,S018,wce,LowIncome,0.6,$3-$4.5,NA,BC,Vancouver,None,False,2,24,10-20km,3.0,False
EDGE300226,S026,Station,S028,Station,CONNECTS_TO,2024-10-10 11:21:26,,,,S026,wce,Commuter,0.693,$4.5-$6.5,NA,BC,Vancouver,HolidayFreeRide,False,1,47,10-20km,4.86,False
EDGE300227,R43848,Rider,V0825,Vehicle,BOARDED,2024-05-19 21:01:16,T100200,R43848,R015,S003,bus,Commuter,0.691,$4.5-$6.5,NA,BC,Vancouver,None,False,0,5,10-20km,4.81,False
EDGE300228,R65245,Rider,V0509,Vehicle,BOARDED,2024-01-09 19:41:11,T100928,R65245,R002,S020,bus,Commuter,0.423,<$3,NA,BC,Vancouver,None,False,4,77,>=20km,1.91,False
EDGE300229,S026,Station,S013,Station,CONNECTS_TO,2024-12-12 08:21:41,,,,S026,bus,Commuter,0.317,$3-$4.5,NA,BC,Vancouver,None,False,1,5,10-20km,3.11,False
EDGE300230,S008,Station,S027,Station,CONNECTS_TO,2024-03-03 10:33:08,,,,S008,bus,Commuter,0.304,$3-$4.5,NA,BC,Vancouver,None,False,3,33,10-20km,3.18,False
EDGE300231,R99360,Rider,R68107,Rider,SHARES_TRIP_WITH,2025-06-07 19:00:37,T101791,R99360,R030,S002,bus,Commuter,0.563,$3-$4.5,NA,BC,Vancouver,None,False,3,59,>=20km,3.15,False
EDGE300232,R41551,Rider,V0636,Vehicle,BOARDED,2025-04-19 07:26:24,T100395,R41551,R004,S009,wce,Tourist,0.506,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,5,47,10-20km,3.13,False
EDGE300233,R044,Route,S011,Station,ROUTE_SERVES,2025-06-26 04:10:46,,,R044,S011,skytrain,Student,0.326,$3-$4.5,NA,BC,Vancouver,HolidayFreeRide,False,2,28,2-5km,3.1,False
EDGE300234,S023,Station,S021,Station,CONNECTS_TO,2024-11-11 14:53:08,,,,S023,skytrain,Commuter,0.741,$4.5-$6.5,NA,BC,Vancouver,None,False,3,16,5-10km,4.86,False
EDGE300235,S007,Station,S002,Station,CONNECTS_TO,2024-03-12 18:47:36,,,,S007,bus,LowIncome,0.51,<$3,NA,BC,Vancouver,NewYearPromo,False,2,5,10-20km,1.9,False
EDGE300236,S013,Station,S020,Station,CONNECTS_TO,2024-08-23 17:14:45,,,,S013,seabus,Tourist,0.71,$3-$4.5,NA,BC,Vancouver,None,False,1,31,10-20km,3.11,False
EDGE300237,R65187,Rider,S026,Station,TRANSFERRED_TO,2024-07-31 09:30:17,T101367,R65187,R057,S026,bus,Commuter,0.877,<$3,NA,BC,Vancouver,HolidayFreeRide,False,5,17,10-20km,2.92,False
EDGE300238,R62402,Rider,V0680,Vehicle,BOARDED,2024-09-25 04:52:35,T102216,R62402,R065,S008,bus,Commuter,0.335,<$3,NA,BC,Vancouver,HolidayFreeRide,False,3,37,5-10km,2.17,False
EDGE300239,R50558,Rider,S011,Station,ALIGHTED,2024-02-10 15:44:43,T100918,R50558,R054,S011,bus,Commuter,0.768,>$6.5,NA,BC,Vancouver,SportsFinalsPass,False,2,49,10-20km,9.52,False
EDGE300240,R51070,Rider,V0532,Vehicle,BOARDED,2024-06-02 15:03:32,T101445,R51070,R100,S024,seabus,Commuter,0.338,$3-$4.5,NA,BC,Vancouver,NewYearPromo,False,1,5,>=20km,3.13,False
EDGE300241,R79265,Rider,S018,Station,ALIGHTED,2024-11-13 05:19:38,T102165,R79265,R080,S018,wce,Student,0.481,$4.5-$6.5,NA,BC,Vancouver,None,False,2,41,>=20km,5.91,False
EDGE300242,R42464,Rider,S017,Station,TRANSFERRED_TO,2024-09-25 04:14:44,T101086,R42464,R113,S017,skytrain,Commuter,0.309,<$3,NA,BC,Vancouver,None,False,3,34,10-20km,2.05,False
EDGE300243,R063,Route,S027,Station,ROUTE_SERVES,2025-06-29 03:39:05,,,R063,S027,skytrain,LowIncome,0.987,$3-$4.5,NA,BC,Vancouver,None,False,0,28,<2km,3.19,False
EDGE300244,R50825,Rider,S005,Station,TRANSFERRED_TO,2024-09-01 05:27:01,T102424,R50825,R062,S005,bus,Commuter,0.505,<$3,NA,BC,Vancouver,None,False,2,9,10-20km,2.96,False
EDGE300245,R13022,Rider,S009,Station,TRANSFERRED_TO,2024-10-21 22:59:57,T101032,R13022,R065,S009,bus,Commuter,0.324,$3-$4.5,NA,BC,Vancouver,None,False,1,56,2-5km,4.21,False
EDGE300246,R006,Route,S020,Station,ROUTE_SERVES,2024-08-06 14:58:49,,,R006,S020,bus,Senior,0.699,$4.5-$6.5,NA,BC,Vancouver,None,False,4,64,10-20km,5.92,False
EDGE300247,R069,Route,S029,Station,ROUTE_SERVES,2024-02-17 00:22:53,,,R069,S029,skytrain,LowIncome,0.506,$3-$4.5,NA,BC,Vancouver,SportsFinalsPass,False,2,32,<2km,3.41,False
EDGE300248,S008,Station,S011,Station,CONNECTS_TO,2024-12-03 21:34:28,,,,S008,bus,Senior,0.959,$4.5-$6.5,NA,BC,Vancouver,CarFreeDay,False,4,5,>=20km,4.56,False
EDGE300249,R91385,Rider,V0257,Vehicle,BOARDED,2024-09-11 12:53:27,T100778,R91385,R008,S028,bus,Commuter,0.856,$4.5-$6.5,NA,BC,Vancouver,None,False,1,38,10-20km,6.21,False
EDGE300250,R90222,Rider,S008,Station,TRANSFERRED_TO,2024-12-13 01:19:47,T100355,R90222,R085,S008,bus,Commuter,0.71,$3-$4.5,NA,BC,Vancouver,None,False,0,5,10-20km,3.17,False
EDGE300251,S029,Station,S010,Station,CONNECTS_TO,2025-05-10 06:42:59,,,,S029,skytrain,LowIncome,0.291,>$6.5,NA,BC,Vancouver,None,False,6,44,10-20km,7.74,False
EDGE300252,R44400,Rider,V0568,Vehicle,BOARDED,2024-06-15 09:20:05,T101028,R44400,R009,S001,skytrain,Commuter,0.709,$4.5-$6.5,NA,BC,Vancouver,None,False,3,9,<2km,6.17,False
EDGE300253,R36731,Rider,V0328,Vehicle,BOARDED,2025-06-15 02:12:40,T101900,R36731,R058,S002,skytrain,Occasional,0.316,$3-$4.5,NA,BC,Vancouver,None,False,4,31,>=20km,3.13,False
EDGE300254,R10090,Rider,V0240,Vehicle,BOARDED,2024-08-27 03:41:06,T102176,R10090,R091,S028,skytrain,Student,0.77,<$3,NA,BC,Vancouver,None,False,0,9,10-20km,2.18,False
EDGE300255,S030,Station,S028,Station,CONNECTS_TO,2024-06-07 04:05:41,,,,S030,skytrain,Commuter,0.82,$3-$4.5,NA,BC,Vancouver,None,False,4,26,10-20km,3.31,False
