trip_id,rider_id,route_id,mode,origin_station_id,destination_station_id,board_datetime,alight_datetime,country,province,fare_class,payment_method,transfers,zones_charged,distance_km,base_fare_cad,discount_rate,discount_amount_cad,yvr_addfare_cad,total_fare_cad,on_time_arrival,service_disruption,polyline_stations
T100117,R69765,R032,bus,S023,S018,2024-09-12 16:00:15,2024-09-12 17:14:47,CA,BC,adult,compass_card,0,1,22.36,3.14,0.0,0.0,0.0,3.14,True,False,S005|S010|S002|S003|S019|S010|S024|S005
T100118,R56804,R051,bus,S021,S029,2024-09-14 18:54:47,2024-09-14 19:15:20,CA,BC,senior,contactless_cc,0,1,6.6,3.18,0.35,1.11,0.0,2.07,True,False,S025|S016|S004|S029|S001|S020|S010|S017|S016|S015
T100119,R92566,R096,skytrain,S011,S006,2024-10-03 01:54:18,2024-10-03 02:26:10,CA,BC,adult,mobile_pay,1,2,20.94,4.52,0.0,0.0,0.0,4.52,True,False,S002|S010|S029|S016|S004|S028|S003|S014|S017
T100120,R13754,R097,bus,S003,S020,2025-02-19 14:31:19,2025-02-19 14:40:59,CA,BC,adult,compass_card,0,1,4.35,3.18,0.0,0.0,0.0,3.18,False,False,S021|S023|S002|S006|S005|S027
T100121,R78056,R046,bus,S019,S010,2024-11-24 14:34:14,2024-11-24 14:47:41,CA,BC,adult,compass_card,1,1,5.25,3.1,0.0,0.0,0.0,3.1,True,False,S003|S009|S004|S019|S026|S014
T100122,R50372,R075,skytrain,S020,S021,2024-11-07 10:01:51,2024-11-07 10:18:52,CA,BC,adult,compass_card,0,2,7.05,4.5,0.0,0.0,0.0,4.5,True,False,S026|S020|S008|S026|S017|S013|S016|S015|S010|S029
T100123,R71627,R020,bus,S019,S014,2025-05-15 22:38:46,2025-05-15 22:58:18,CA,BC,adult,compass_card,0,1,7.89,3.17,0.0,0.0,0.0,3.17,True,False,S010|S020|S021|S002|S021|S025|S004|S026|S007|S022|S007
T100124,R15997,R024,skytrain,S009,S023,2024-10-30 21:28:12,2024-10-30 21:33:04,CA,BC,adult,compass_card,0,1,3.09,3.11,0.0,0.0,0.0,3.11,True,False,S003|S007|S009|S006|S019|S003|S007
T100125,R85054,R118,wce,S001,S015,2024-04-06 10:45:00,2024-04-06 11:03:32,CA,BC,adult,compass_card,1,1,15.43,3.14,0.0,0.0,5.0,8.14,True,False,S015|S024|S020|S016|S010
T100126,R18329,R077,skytrain,S002,S009,2025-03-01 20:32:48,2025-03-01 20:50:14,CA,BC,adult,compass_card,1,1,10.79,3.19,0.0,0.0,0.0,3.19,True,False,S010|S024|S010|S024|S029|S015
T100127,R35279,R070,bus,S003,S023,2024-11-02 17:52:25,2024-11-02 18:43:51,CA,BC,adult,compass_card,0,1,8.16,3.18,0.0,0.0,0.0,3.18,True,False,S008|S010|S027|S026|S021|S019|S023|S027|S007|S015
T100128,R11431,R030,skytrain,S004,S019,2024-09-07 10:07:17,2024-09-07 10:22:23,CA,BC,adult,contactless_cc,0,1,9.02,3.12,0.0,0.0,0.0,3.12,True,False,S008|S022|S005|S010|S028|S005
T100129,R28681,R021,bus,S003,S002,2024-02-28 04:40:35,2024-02-28 05:19:43,CA,BC,adult,mobile_pay,2,1,16.78,3.16,0.0,0.0,0.0,3.16,False,False,S006|S027|S010|S021|S025|S028|S019|S010
T100130,R32669,R058,bus,S015,S004,2025-06-20 21:54:28,2025-06-20 22:40:09,CA,BC,low_income,cash,0,1,19.23,3.3,0.4,1.32,0.0,1.98,True,False,S015|S024|S010|S024|S013
T100131,R43365,R081,bus,S009,S018,2024-09-25 03:08:44,2024-09-25 03:20:03,CA,BC,adult,compass_card,0,1,5.43,3.12,0.0,0.0,0.0,3.12,False,False,S018|S016|S015|S003|S021|S002
T100132,R75633,R051,seabus,S029,S014,2025-05-29 10:12:12,2025-05-29 10:24:04,CA,BC,senior,compass_card,0,2,10.13,4.52,0.35,1.58,0.0,2.94,True,False,S024|S011|S021|S009|S001|S004|S009|S023|S028|S029
T100133,R15774,R085,skytrain,S019,S020,2024-06-16 23:44:14,2024-06-17 00:06:18,CA,BC,adult,mobile_pay,0,1,14.13,3.16,0.0,0.0,0.0,3.16,True,False,S001|S026|S022|S028|S009|S020|S002|S026
T100134,R33648,R099,bus,S025,S006,2024-01-27 08:26:27,2024-01-27 08:54:35,CA,BC,adult,compass_card,1,1,9.12,3.16,0.0,0.0,0.0,3.16,True,False,S016|S018|S022|S015|S009|S006|S020|S014|S022|S028|S016
T100135,R50846,R104,seabus,S003,S017,2024-08-14 22:53:05,2024-08-14 23:07:30,CA,BC,adult,compass_card,0,1,12.82,3.1,0.0,0.0,0.0,3.1,True,False,S012|S015|S011|S012|S023|S004|S029
T100136,R77843,R110,bus,S006,S012,2024-09-22 09:46:29,2024-09-22 10:24:54,CA,BC,tourist,mobile_pay,0,1,12.59,3.12,0.1,0.31,0.0,2.81,False,False,S014|S024|S016|S010|S023|S013|S028|S025|S018|S002|S016
T100137,R30095,R025,skytrain,S003,S012,2024-01-31 00:08:56,2024-01-31 00:28:58,CA,BC,senior,compass_card,1,2,12.93,4.53,0.35,1.59,0.0,2.94,True,False,S009|S012|S004|S026|S013|S029|S017|S028
T100138,R28888,R098,skytrain,S001,S023,2024-12-01 19:09:09,2024-12-01 19:23:08,CA,BC,adult,compass_card,0,1,9.28,3.15,0.0,0.0,5.0,8.15,True,False,S028|S018|S015|S014|S002|S008|S018|S012|S021|S026
T100139,R16416,R011,bus,S016,S022,2025-05-29 17:55:26,2025-05-29 18:19:56,CA,BC,adult,compass_card,1,1,6.98,3.12,0.0,0.0,0.0,3.12,False,False,S015|S026|S002|S008|S010|S019|S005|S011|S016|S030|S023
T100140,R85330,R025,bus,S016,S004,2025-02-23 08:09:09,2025-02-23 08:39:05,CA,BC,senior,mobile_pay,1,1,10.39,3.17,0.35,1.11,0.0,2.06,True,False,S001|S022|S020|S027|S008|S024|S006
T100141,R32746,R091,bus,S010,S019,2025-04-20 00:12:39,2025-04-20 00:56:09,CA,BC,adult,compass_card,0,1,13.83,3.18,0.0,0.0,0.0,3.18,False,False,S001|S019|S014|S003|S009
T100142,R63330,R003,wce,S027,S004,2024-07-15 22:43:53,2024-07-15 23:15:02,CA,BC,youth,compass_card,1,1,26.58,3.13,0.32,1.0,0.0,2.13,True,False,S015|S004|S022|S028|S005|S017|S024|S010|S018|S024
T100143,R44228,R040,bus,S009,S015,2025-01-08 18:19:09,2025-01-08 19:01:50,CA,BC,adult,mobile_pay,0,1,11.99,3.2,0.0,0.0,0.0,3.2,False,False,S027|S016|S017|S008|S016|S019|S005|S014|S007|S021
T100144,R64869,R055,seabus,S017,S025,2024-01-04 07:21:51,2024-01-04 07:33:30,CA,BC,youth,compass_card,0,2,17.5,4.55,0.32,1.46,0.0,3.09,True,False,S029|S005|S029|S003|S010
T100145,R56403,R098,seabus,S025,S027,2024-07-16 19:00:39,2024-07-16 19:12:52,CA,BC,adult,compass_card,0,1,8.1,3.12,0.0,0.0,0.0,3.12,True,False,S028|S014|S011|S027|S017
T100146,R88002,R071,skytrain,S009,S028,2024-11-28 17:35:23,2024-11-28 17:47:30,CA,BC,adult,cash,0,1,10.22,3.34,0.0,0.0,0.0,3.34,True,True,S001|S011|S025|S010|S028|S019|S020|S023|S016
T100147,R96795,R027,bus,S028,S005,2024-08-10 18:49:54,2024-08-10 18:59:44,CA,BC,youth,compass_card,0,1,3.58,3.15,0.32,1.01,0.0,2.14,True,False,S015|S019|S016|S012|S011
T100148,R27709,R008,skytrain,S018,S026,2024-09-28 23:35:06,2024-09-28 23:40:40,CA,BC,low_income,compass_card,0,1,2.35,3.17,0.4,1.27,0.0,1.9,True,False,S018|S013|S016|S011|S029|S007|S024|S008|S020|S013|S008
T100149,R59334,R013,seabus,S028,S025,2024-06-25 05:35:59,2024-06-25 05:48:51,CA,BC,adult,contactless_cc,1,1,14.59,3.17,0.0,0.0,0.0,3.17,True,False,S014|S002|S012|S025|S016|S024|S027|S013|S014|S023|S027
T100150,R13321,R025,bus,S027,S021,2024-04-14 13:59:09,2024-04-14 14:17:48,CA,BC,youth,contactless_cc,0,1,7.54,3.11,0.32,1.0,0.0,2.11,True,False,S005|S017|S002|S006|S018
T100151,R26715,R015,skytrain,S019,S011,2024-07-29 01:28:06,2024-07-29 01:42:57,CA,BC,adult,compass_card,0,1,8.36,3.2,0.0,0.0,0.0,3.2,True,False,S028|S004|S029|S028|S015|S004|S018|S015
T100152,R70058,R093,bus,S001,S025,2024-07-15 01:11:01,2024-07-15 01:48:36,CA,BC,adult,compass_card,0,1,16.67,3.11,0.0,0.0,0.0,3.11,True,False,S005|S015|S029|S021|S005|S003|S017|S027|S009|S012|S021
T100153,R60583,R028,bus,S023,S013,2024-09-05 04:40:21,2024-09-05 05:11:09,CA,BC,adult,mobile_pay,1,1,12.25,3.19,0.0,0.0,0.0,3.19,False,False,S021|S003|S029|S011|S029|S022|S029
T100154,R74047,R057,skytrain,S018,S013,2024-05-02 07:55:15,2024-05-02 08:09:25,CA,BC,senior,compass_card,0,2,7.09,4.5,0.35,1.57,0.0,2.93,True,False,S011|S022|S024|S030|S025|S016|S029
T100155,R54014,R011,skytrain,S018,S002,2025-01-08 07:40:32,2025-01-08 07:53:52,CA,BC,adult,compass_card,0,2,8.1,4.52,0.0,0.0,0.0,4.52,False,False,S020|S003|S009|S022|S023|S010|S008
T100156,R80188,R027,bus,S024,S003,2024-10-12 06:58:53,2024-10-12 07:15:48,CA,BC,senior,compass_card,0,1,8.72,3.15,0.35,1.1,0.0,2.05,True,False,S014|S004|S026|S021|S024
T100157,R28800,R059,skytrain,S028,S004,2025-02-02 04:53:02,2025-02-02 05:07:21,CA,BC,youth,contactless_cc,0,1,9.45,3.13,0.32,1.0,0.0,2.13,True,False,S015|S006|S024|S010|S030
T100158,R10340,R108,skytrain,S001,S003,2024-02-02 22:03:00,2024-02-02 22:30:55,DE,BC,youth,compass_card,0,1,12.38,3.21,0.32,1.03,5.0,7.18,True,False,S011|S027|S002|S011|S013
T100159,R54695,R037,bus,S012,S015,2024-08-12 07:55:00,2024-08-12 08:19:02,CA,BC,youth,compass_card,1,1,8.87,3.11,0.32,1.0,0.0,2.11,False,False,S005|S009|S018|S014|S020
T100160,R11207,R046,skytrain,S022,S027,2024-06-08 15:10:49,2024-06-08 15:26:58,CA,BC,adult,compass_card,0,1,10.31,3.16,0.0,0.0,0.0,3.16,True,False,S006|S007|S006|S003|S021|S029|S013
T100161,R72154,R115,seabus,S020,S023,2024-12-12 07:18:40,2024-12-12 07:30:33,CA,BC,youth,compass_card,2,1,14.35,3.12,0.32,1.0,0.0,2.12,True,False,S008|S017|S020|S005|S009
T100162,R12384,R096,bus,S015,S022,2024-10-25 15:05:43,2024-10-25 15:47:45,CA,BC,youth,mobile_pay,1,1,18.52,3.1,0.32,0.99,0.0,2.11,False,False,S009|S016|S009|S023|S001|S030|S026|S015|S030|S010
T100163,R10276,R066,skytrain,S022,S018,2024-09-19 14:03:20,2024-09-19 14:05:14,CA,BC,adult,compass_card,0,1,1.0,3.1,0.0,0.0,0.0,3.1,True,False,S006|S003|S016|S012|S020
T100164,R21390,R035,seabus,S010,S022,2024-07-29 05:31:45,2024-07-29 05:43:07,CA,BC,adult,contactless_cc,2,2,12.07,4.51,0.0,0.0,0.0,4.51,True,False,S014|S024|S009|S016|S029|S010
T100165,R90807,R034,skytrain,S007,S014,2025-01-25 12:50:03,2025-01-25 13:11:02,CA,BC,senior,compass_card,0,1,12.43,3.12,0.35,1.09,0.0,2.03,True,False,S028|S016|S004|S009|S014|S020|S012|S020|S010|S024|S010
T100166,R38454,R105,skytrain,S001,S028,2024-01-27 01:06:37,2024-01-27 01:20:46,CA,BC,youth,compass_card,1,1,7.43,3.2,0.32,1.02,5.0,7.18,True,False,S022|S013|S009|S001|S020|S029|S022|S026|S024|S002
T100167,R35235,R014,bus,S030,S020,2025-05-14 11:23:29,2025-05-14 12:10:04,CA,BC,youth,compass_card,0,1,19.5,3.13,0.32,1.0,0.0,2.13,True,False,S024|S016|S028|S030|S029|S010|S026
T100168,R17016,R079,bus,S026,S008,2025-03-23 07:20:24,2025-03-23 07:57:49,CA,BC,adult,contactless_cc,0,1,13.61,3.2,0.0,0.0,0.0,3.2,False,False,S020|S027|S012|S008|S022
T100169,R15793,R100,skytrain,S007,S021,2024-02-17 05:10:41,2024-02-17 05:27:16,CA,BC,adult,compass_card,0,1,9.97,3.2,0.0,0.0,0.0,3.2,True,False,S009|S023|S026|S024|S026|S022|S023|S028|S005|S022|S004
T100170,R95716,R013,bus,S029,S021,2025-06-27 10:39:32,2025-06-27 10:54:01,CA,BC,low_income,compass_card,0,1,6.55,3.17,0.4,1.27,0.0,1.9,False,False,S021|S002|S011|S027|S015|S002|S020|S012|S025|S005
T100171,R64575,R041,bus,S003,S011,2024-12-24 19:05:06,2024-12-24 19:24:02,CA,BC,adult,contactless_cc,1,1,5.29,3.12,0.0,0.0,0.0,3.12,True,False,S011|S025|S014|S006|S008|S005|S027|S018|S030|S012
T100172,R61168,R087,bus,S017,S018,2024-08-21 01:48:28,2024-08-21 02:17:29,CA,BC,adult,mobile_pay,0,1,13.32,3.16,0.0,0.0,0.0,3.16,True,False,S030|S009|S028|S006|S010|S028|S016|S027|S010
T100173,R83016,R054,bus,S024,S029,2024-01-12 18:38:01,2024-01-12 18:54:22,CA,BC,adult,compass_card,0,1,6.25,3.15,0.0,0.0,0.0,3.15,True,False,S011|S027|S004|S016|S003|S006|S026|S008|S029|S022
T100174,R64131,R043,skytrain,S024,S022,2024-05-11 14:00:56,2024-05-11 14:09:28,CA,BC,adult,compass_card,1,1,5.96,3.16,0.0,0.0,0.0,3.16,True,False,S013|S029|S026|S018|S012
T100175,R40116,R096,skytrain,S003,S027,2024-07-16 13:36:31,2024-07-16 14:33:41,CA,BC,adult,compass_card,2,1,23.74,3.19,0.0,0.0,0.0,3.19,True,False,S013|S001|S010|S019|S004
T100176,R37606,R072,bus,S015,S012,2024-07-16 08:17:48,2024-07-16 08:49:44,CA,BC,youth,compass_card,2,1,10.27,3.13,0.32,1.0,0.0,2.13,True,False,S022|S025|S022|S009|S020|S013|S028
T100177,R71215,R105,skytrain,S021,S012,2024-04-02 06:32:48,2024-04-02 06:39:52,CA,BC,adult,cash,0,2,4.57,4.9,0.0,0.0,0.0,4.9,True,False,S004|S023|S008|S017|S001
T100178,R43840,R102,wce,S020,S030,2025-04-05 01:03:19,2025-04-05 01:10:45,CA,BC,adult,compass_card,0,1,6.52,3.11,0.0,0.0,0.0,3.11,False,False,S018|S011|S021|S008|S022|S003|S022|S028|S015|S024|S010
T100179,R94703,R021,bus,S021,S014,2025-04-01 14:22:37,2025-04-01 14:44:32,CA,BC,adult,compass_card,1,1,8.35,3.15,0.0,0.0,0.0,3.15,False,False,S004|S006|S002|S003|S011
T100180,R82010,R011,bus,S016,S004,2024-03-02 07:23:10,2024-03-02 07:58:30,CA,BC,adult,compass_card,2,1,18.01,3.16,0.0,0.0,0.0,3.16,True,False,S004|S009|S030|S018|S005|S014
T100181,R48870,R118,skytrain,S015,S012,2024-05-09 15:02:27,2024-05-09 15:18:13,CA,BC,tourist,mobile_pay,0,1,11.53,3.15,0.1,0.32,0.0,2.83,True,False,S022|S025|S023|S018|S014
T100182,R66746,R059,bus,S019,S025,2024-12-16 02:22:11,2024-12-16 02:45:08,CA,BC,senior,mobile_pay,0,1,7.14,3.16,0.35,1.11,0.0,2.05,True,False,S024|S005|S030|S014|S022|S004
T100183,R73227,R055,skytrain,S027,S016,2025-05-17 15:24:55,2025-05-17 15:41:46,CA,BC,adult,compass_card,0,1,7.83,3.2,0.0,0.0,0.0,3.2,False,False,S020|S014|S009|S002|S024|S012|S007|S016|S015
T100184,R63574,R084,skytrain,S008,S029,2024-07-31 00:19:00,2024-07-31 00:26:46,CA,BC,adult,compass_card,0,1,4.39,3.17,0.0,0.0,0.0,3.17,True,False,S012|S004|S023|S012|S019|S030|S021|S012|S002
T100185,R40099,R010,skytrain,S013,S009,2024-04-14 12:42:50,2024-04-14 12:51:49,CA,BC,adult,compass_card,0,1,6.24,3.18,0.0,0.0,0.0,3.18,True,False,S007|S004|S029|S027|S015|S003|S023|S007|S022|S021|S020
T100186,R52998,R040,wce,S001,S003,2025-05-27 20:22:28,2025-05-27 20:41:00,CA,BC,adult,compass_card,0,1,15.3,3.1,0.0,0.0,5.0,8.1,True,False,S026|S011|S008|S005|S027|S019
T100187,R92190,R001,seabus,S007,S003,2024-06-06 04:29:54,2024-06-06 04:40:57,CA,BC,senior,compass_card,0,1,16.05,3.1,0.35,1.08,0.0,2.02,True,False,S027|S025|S018|S007|S020|S007|S028|S029|S008|S012|S026
T100188,R47044,R057,bus,S005,S027,2025-05-27 19:16:08,2025-05-27 19:32:03,CA,BC,adult,compass_card,0,1,6.9,3.18,0.0,0.0,0.0,3.18,False,False,S029|S020|S001|S010|S029|S005|S006|S019|S009|S027|S006
T100189,R55475,R069,bus,S004,S023,2025-03-26 19:39:56,2025-03-26 20:21:33,CA,BC,adult,compass_card,2,1,13.08,3.14,0.0,0.0,0.0,3.14,True,False,S028|S001|S006|S001|S013|S027|S026|S008|S020|S011
T100190,R12708,R016,skytrain,S001,S007,2024-01-17 10:40:58,2024-01-17 11:20:50,CA,BC,adult,compass_card,0,2,18.01,4.58,0.0,0.0,5.0,9.58,True,False,S009|S002|S006|S025|S014
T100191,R52712,R081,skytrain,S017,S004,2024-05-17 22:42:09,2024-05-17 22:44:51,CA,BC,youth,mobile_pay,1,1,1.64,3.13,0.32,1.0,0.0,2.13,True,False,S024|S003|S017|S015|S026|S012|S018|S020|S004
T100192,R72021,R052,skytrain,S015,S018,2024-02-23 12:03:00,2024-02-23 12:33:05,CA,BC,adult,compass_card,0,2,19.77,4.54,0.0,0.0,0.0,4.54,True,False,S008|S021|S002|S025|S027|S029|S022
T100193,R44675,R078,skytrain,S017,S010,2024-01-29 13:44:25,2024-01-29 14:06:02,CA,BC,youth,contactless_cc,0,2,16.53,4.61,0.32,1.48,0.0,3.13,True,False,S015|S022|S001|S003|S017|S029|S013
T100194,R10389,R112,skytrain,S014,S023,2024-06-04 12:25:35,2024-06-04 12:31:09,CA,BC,adult,compass_card,1,1,3.44,3.17,0.0,0.0,0.0,3.17,True,False,S004|S017|S024|S015|S003|S030|S003|S012|S021|S005|S003
T100195,R21889,R083,bus,S005,S010,2024-05-28 19:14:58,2024-05-28 19:35:05,CA,BC,adult,compass_card,0,1,7.31,3.17,0.0,0.0,0.0,3.17,True,False,S020|S022|S019|S018|S024|S011|S014|S021|S017|S010
T100196,R33620,R059,skytrain,S015,S018,2024-08-12 02:38:53,2024-08-12 02:51:37,CA,BC,low_income,compass_card,0,2,7.97,4.57,0.4,1.83,0.0,2.74,True,False,S020|S014|S004|S027|S023|S004|S029|S021|S022|S030
T100197,R32931,R082,skytrain,S025,S018,2024-07-06 12:42:38,2024-07-06 13:08:00,CA,BC,adult,cash,0,1,15.93,3.32,0.0,0.0,0.0,3.32,True,False,S024|S029|S007|S015|S016
T100198,R38230,R010,skytrain,S029,S008,2024-02-27 21:49:21,2024-02-27 21:59:41,CA,BC,adult,compass_card,1,1,7.22,3.11,0.0,0.0,0.0,3.11,True,False,S014|S011|S028|S015|S013|S015|S025
T100199,R36990,R053,bus,S004,S012,2024-02-03 04:07:49,2024-02-03 04:19:58,CA,BC,adult,compass_card,0,1,5.64,3.12,0.0,0.0,0.0,3.12,True,False,S014|S011|S023|S009|S013|S005|S023|S016|S003
T100200,R25438,R051,skytrain,S003,S028,2025-02-01 09:00:31,2025-02-01 09:21:50,CA,BC,youth,compass_card,0,1,15.18,3.16,0.32,1.01,0.0,2.15,True,False,S003|S004|S015|S004|S025
T100201,R87219,R046,bus,S024,S012,2024-02-21 17:29:13,2024-02-21 17:48:14,CA,BC,adult,mobile_pay,1,1,9.42,3.15,0.0,0.0,0.0,3.15,True,False,S026|S005|S019|S002|S020
T100202,R78498,R017,bus,S018,S019,2024-01-01 01:08:58,2024-01-01 01:28:47,CA,BC,adult,contactless_cc,0,1,7.99,3.14,0.0,0.0,0.0,3.14,True,False,S011|S023|S004|S015|S012|S029
T100203,R20442,R067,bus,S022,S026,2024-06-15 07:39:12,2024-06-15 08:04:31,CA,BC,adult,compass_card,0,1,11.0,3.21,0.0,0.0,0.0,3.21,True,False,S014|S029|S024|S002|S011
T100204,R99160,R107,skytrain,S020,S010,2024-12-18 01:05:28,2024-12-18 01:15:50,CA,BC,adult,compass_card,1,1,7.09,3.11,0.0,0.0,0.0,3.11,True,False,S012|S004|S020|S017|S007|S005|S023
T100205,R17352,R086,skytrain,S016,S008,2024-05-10 19:11:59,2024-05-10 19:24:42,CA,BC,adult,compass_card,0,1,8.79,3.11,0.0,0.0,0.0,3.11,True,False,S028|S004|S013|S029|S018|S012|S004|S026|S009|S020|S008
T100206,R74450,R084,bus,S026,S014,2025-03-08 12:57:54,2025-03-08 13:19:35,CA,BC,adult,compass_card,1,1,6.48,3.19,0.0,0.0,0.0,3.19,True,False,S028|S018|S026|S028|S020|S021|S023|S021|S018
T100207,R72061,R106,skytrain,S001,S021,2024-10-18 23:39:37,2024-10-19 00:03:13,CA,BC,adult,contactless_cc,0,1,12.77,3.16,0.0,0.0,5.0,8.16,True,False,S030|S022|S028|S023|S009|S001|S007|S010
T100208,R26322,R086,bus,S023,S026,2024-07-23 13:52:28,2024-07-23 14:07:05,CA,BC,adult,compass_card,1,1,7.2,3.18,0.0,0.0,0.0,3.18,True,False,S010|S012|S013|S001|S007
T100209,R74925,R107,skytrain,S028,S005,2024-01-12 11:02:01,2024-01-12 11:18:23,CA,BC,adult,compass_card,0,1,12.86,3.14,0.0,0.0,0.0,3.14,True,False,S019|S023|S013|S003|S006|S025|S021|S001
T100210,R64935,R009,bus,S003,S025,2025-04-18 11:53:18,2025-04-18 12:30:33,CA,BC,adult,compass_card,1,1,12.02,3.17,0.0,0.0,0.0,3.17,True,False,S017|S007|S014|S015|S016
T100211,R38916,R029,skytrain,S011,S006,2024-03-20 07:35:02,2024-03-20 07:59:19,CA,BC,youth,mobile_pay,1,2,19.42,4.6,0.32,1.47,0.0,3.13,True,False,S012|S010|S025|S011|S026|S019|S021
T100212,R75048,R003,bus,S003,S030,2025-06-11 21:52:28,2025-06-11 22:03:24,CA,BC,senior,compass_card,0,1,4.6,3.13,0.35,1.1,0.0,2.03,True,False,S002|S006|S007|S026|S020|S002|S023
T100213,R14994,R046,skytrain,S003,S010,2024-12-21 09:22:00,2024-12-21 09:34:03,CA,BC,adult,compass_card,0,1,9.06,3.18,0.0,0.0,0.0,3.18,True,False,S015|S023|S014|S017|S021
T100214,R47548,R077,bus,S015,S014,2024-12-10 23:11:40,2024-12-10 23:30:27,CA,BC,adult,compass_card,0,1,7.25,3.18,0.0,0.0,0.0,3.18,True,False,S009|S007|S026|S017|S004|S013|S015
T100215,R74925,R062,skytrain,S004,S011,2024-09-21 03:13:31,2024-09-21 03:19:44,CA,BC,adult,mobile_pay,1,1,4.52,3.1,0.0,0.0,0.0,3.1,True,False,S022|S023|S019|S016|S018|S023|S010
T100216,R96598,R092,bus,S002,S009,2024-01-07 11:16:21,2024-01-07 11:46:31,CA,BC,adult,compass_card,0,1,13.21,3.15,0.0,0.0,0.0,3.15,True,False,S013|S021|S002|S001|S008|S011|S007
T100217,R48712,R059,skytrain,S025,S005,2024-04-16 07:34:25,2024-04-16 07:47:18,CA,BC,adult,compass_card,0,1,9.4,3.15,0.0,0.0,0.0,3.15,True,False,S025|S009|S011|S012|S004
T100218,R26767,R111,bus,S001,S017,2024-03-18 23:15:49,2024-03-18 23:48:55,CA,BC,adult,compass_card,0,1,13.39,3.17,0.0,0.0,0.0,3.17,True,False,S024|S014|S006|S005|S014|S019|S024|S008|S018|S019|S028
T100219,R47701,R101,bus,S022,S027,2025-03-22 00:16:11,2025-03-22 00:28:13,CA,BC,senior,compass_card,1,1,4.4,3.19,0.35,1.12,0.0,2.07,True,False,S012|S003|S014|S029|S024|S002|S015|S001|S016|S003|S029
T100220,R88278,R102,wce,S011,S020,2024-01-29 16:53:37,2024-01-29 17:02:23,CA,BC,low_income,contactless_cc,1,1,7.38,3.17,0.4,1.27,0.0,1.9,True,False,S014|S020|S013|S024|S021|S014|S010|S004|S014|S001|S012
T100221,R38302,R013,skytrain,S006,S027,2024-09-09 13:28:16,2024-09-09 14:19:03,CA,BC,youth,compass_card,0,1,30.32,3.18,0.32,1.02,0.0,2.16,True,False,S020|S015|S028|S023|S012|S003|S015|S029|S004|S009|S015
T100222,R46607,R099,bus,S019,S013,2024-02-15 10:08:02,2024-02-15 10:36:32,CA,BC,adult,compass_card,1,1,13.9,3.17,0.0,0.0,0.0,3.17,True,False,S017|S003|S014|S029|S010|S025|S011
T100223,R21094,R110,wce,S008,S012,2025-03-30 22:50:03,2025-03-30 23:03:26,CA,BC,adult,contactless_cc,1,1,12.86,3.14,0.0,0.0,0.0,3.14,True,False,S025|S006|S003|S018|S022|S004|S018
T100224,R46182,R089,bus,S017,S007,2025-02-02 09:01:28,2025-02-02 09:27:39,CA,BC,youth,compass_card,0,1,11.75,3.19,0.32,1.02,0.0,2.17,True,False,S029|S025|S012|S013|S025
T100225,R84102,R079,skytrain,S027,S021,2025-05-13 14:13:31,2025-05-13 14:49:56,CA,BC,adult,compass_card,0,1,23.63,3.2,0.0,0.0,0.0,3.2,True,False,S027|S005|S009|S004|S006|S010|S007
T100226,R86949,R029,bus,S006,S021,2024-03-13 14:01:11,2024-03-13 14:19:26,CA,BC,senior,mobile_pay,0,1,8.21,3.19,0.35,1.12,0.0,2.07,False,False,S005|S026|S025|S021|S003|S007|S026|S021|S016
T100227,R98151,R073,seabus,S015,S026,2024-12-01 02:09:45,2024-12-01 02:24:23,CA,BC,adult,compass_card,0,1,18.23,3.17,0.0,0.0,0.0,3.17,True,False,S019|S026|S019|S015|S023|S030|S019|S022|S021|S020
T100228,R44314,R071,bus,S011,S029,2025-01-16 04:24:11,2025-01-16 04:50:06,CA,BC,youth,cash,0,1,9.97,3.33,0.32,1.07,0.0,2.26,True,False,S021|S011|S005|S016|S003|S017|S015|S022|S010
T100229,R65863,R039,skytrain,S026,S009,2024-11-05 05:35:23,2024-11-05 06:08:35,CA,BC,adult,contactless_cc,1,2,18.14,4.51,0.0,0.0,0.0,4.51,False,False,S019|S002|S013|S018|S003|S011|S016|S015|S002|S003
T100230,R54673,R011,bus,S012,S028,2024-02-15 03:43:23,2024-02-15 04:20:11,CA,BC,adult,compass_card,1,1,14.04,3.15,0.0,0.0,0.0,3.15,False,False,S010|S003|S022|S029|S028|S003|S021|S020|S017|S013|S016
T100231,R20345,R098,skytrain,S019,S018,2024-09-20 18:48:40,2024-09-20 19:04:59,CA,BC,adult,compass_card,1,1,10.15,3.21,0.0,0.0,0.0,3.21,True,False,S026|S024|S030|S002|S016|S027|S019
T100232,R64353,R073,bus,S021,S007,2025-02-11 07:54:38,2025-02-11 09:14:23,CA,BC,adult,compass_card,1,1,21.03,3.11,0.0,0.0,0.0,3.11,True,False,S011|S021|S016|S018|S005|S002|S016|S004|S027
T100233,R81045,R060,bus,S029,S027,2024-09-17 22:51:05,2024-09-17 23:23:52,CA,BC,adult,contactless_cc,0,1,10.49,3.14,0.0,0.0,0.0,3.14,False,False,S011|S024|S003|S018|S022|S006|S002|S009|S024|S015
T100234,R82391,R062,bus,S015,S018,2024-04-28 02:49:28,2024-04-28 03:14:38,CA,BC,adult,mobile_pay,0,1,12.39,3.12,0.0,0.0,0.0,3.12,False,False,S017|S021|S006|S013|S012|S010|S014|S015|S026|S011
