event_id,session_id,mode,event_type,event_ts,device_type,os,route_id,vehicle_id,from_station_id,to_station_id,latitude,longitude,speed_kmh,dwell_seconds,door_open,passenger_delta,load_factor,validator_id,inspector_id,incident_code,inspection_outcome,city,country,province
E200127,S3067259092,skytrain,departure,2024-01-24 04:32:59,vehicle_avl_unit,Android,R037,V0016,S018,S016,49.403482,-123.055667,32.38860995552868,24,False,0,0.28,,,NONE,,Vancouver,CA,BC
E200128,S2257139519,bus,gps_ping,2024-04-06 16:38:52,vehicle_avl_unit,Android,R039,V0771,S002,S029,49.346143,-123.088791,31.412401517010185,19,False,0,0.2,,,NONE,,Vancouver,CA,BC
E200129,S1209826146,bus,departure,2024-08-25 06:59:50,validator_gate,Linux,R029,V0453,S028,S016,49.305561,-123.023903,19.87948344973593,53,False,0,0.52,,,NONE,,Vancouver,CA,BC
E200130,S6466970114,skytrain,tap_off,2024-05-26 23:00:41,vehicle_avl_unit,Android,R022,V0889,S003,S013,49.195174,-123.208145,40.559854763348476,31,False,-4,0.72,VAL01173,,SECURITY,,Vancouver,CA,BC
E200131,S6369358714,bus,door_close,2024-08-22 10:08:32,vehicle_avl_unit,Android,R091,V0870,S011,S007,49.307961,-123.206916,31.42423441806238,13,False,0,0.56,,,NONE,,Vancouver,CA,BC
E200132,S3403970559,bus,door_close,2024-10-14 03:07:24,handheld_validator,Android,R076,V0864,S010,S018,49.274926,-123.17414,33.38089807104839,0,False,0,0.55,,,NONE,,Vancouver,CA,BC
E200133,S8075730192,seabus,speed_alert,2024-06-02 15:33:53,handheld_validator,Android,R038,V0793,S006,S001,49.163105,-123.000017,19.730048202991814,16,False,0,0.49,,,MINOR_DELAY,,Vancouver,CA,BC
E200134,S9056614972,bus,gps_ping,2024-11-21 15:58:02,cctv,Linux,R051,V0893,S004,S006,49.185851,-123.022895,34.23008147831636,29,False,0,0.33,,,OBSTRUCTION,,Vancouver,CA,BC
E200135,S7935577433,bus,speed_alert,2024-05-17 01:19:16,vehicle_avl_unit,Embedded,R078,V0865,S024,S023,49.232141,-123.120634,25.263246231267853,55,False,0,0.65,,,NONE,,Vancouver,CA,BC
E200136,S4623320244,skytrain,gps_ping,2024-08-27 08:47:25,validator_gate,Linux,R104,V0581,S018,S009,49.401361,-123.050695,46.56020591021272,29,False,0,0.73,,,NONE,,Vancouver,CA,BC
E200137,S5061414778,bus,tap_on,2024-06-17 02:51:50,validator_gate,Android,R081,V0858,S002,S001,49.329782,-123.098697,24.310232361933444,24,False,1,0.46,VAL01753,,NONE,,Vancouver,CA,BC
E200138,S7235306187,skytrain,tap_off,2025-04-22 13:13:35,validator_gate,RTOS,R054,V0081,S017,S007,49.173459,-123.020352,35.04089519022225,28,False,-2,0.54,VAL02277,,NONE,,Vancouver,CA,BC
E200139,S2352283049,wce,fare_inspection,2025-05-13 07:16:46,validator_gate,iOS,R028,V0226,S021,S017,49.187458,-123.131698,51.5706299706118,11,False,0,0.58,VAL01133,INS0185,MEDICAL,citation,Vancouver,CA,BC
E200140,S9099458011,bus,gps_ping,2025-01-24 10:37:11,vehicle_avl_unit,Android,R081,V0048,S012,S001,49.234721,-123.160612,31.183574908868913,23,False,0,0.34,,,NONE,,Vancouver,CA,BC
E200141,S4837207780,skytrain,tap_on,2024-11-19 04:25:04,handheld_validator,iOS,R118,V0876,S015,S013,49.311469,-123.236928,47.129542358200815,28,False,2,0.56,VAL00486,,NONE,,Vancouver,CA,BC
E200142,S2329455003,bus,gps_ping,2024-12-01 04:05:47,validator_gate,Android,R084,V0538,S011,S027,49.309966,-123.201606,31.465292016716727,3,False,0,0.65,,,NONE,,Vancouver,CA,BC
E200143,S9961575417,bus,fare_inspection,2025-04-22 02:41:34,validator_gate,Linux,R055,V0379,S020,S015,49.335713,-123.13379,20.933277306453903,4,False,0,0.73,VAL01796,INS0107,NONE,pass,Vancouver,CA,BC
E200144,S4302034890,skytrain,door_close,2025-03-01 08:14:32,vehicle_avl_unit,Android,R043,V0700,S012,S021,49.229403,-123.151626,45.440321163710095,40,False,0,0.4,,,NONE,,Vancouver,CA,BC
E200145,S6386770385,skytrain,gps_ping,2025-03-13 08:26:27,handheld_validator,Embedded,R102,V0531,S011,S010,49.315649,-123.200774,48.53390206579078,48,False,0,0.53,,,NONE,,Vancouver,CA,BC
E200146,S5839261641,skytrain,tap_on,2024-10-18 00:51:31,handheld_validator,Android,R009,V0086,S012,S002,49.238952,-123.143363,43.18422890358839,9,False,2,0.78,VAL00105,,NONE,,Vancouver,CA,BC
E200147,S8035393058,bus,speed_alert,2024-08-26 15:32:13,vehicle_avl_unit,Linux,R074,V0315,S026,S017,49.394683,-123.052072,17.80595145435114,44,False,0,0.44,,,NONE,,Vancouver,CA,BC
E200148,S4176585861,skytrain,tap_off,2025-05-29 12:59:11,validator_gate,iOS,R093,V0346,S019,S004,49.243949,-123.224893,33.797528609498094,23,False,-4,0.92,VAL00985,,NONE,,Vancouver,CA,BC
E200149,S7481792047,bus,speed_alert,2024-07-08 07:05:37,cctv,Embedded,R022,V0057,S029,S015,49.190152,-123.200728,24.84240262302785,9,False,0,0.45,,,MEDICAL,,Vancouver,CA,BC
E200150,S3754445423,skytrain,departure,2024-08-09 03:07:41,handheld_validator,Embedded,R090,V0626,S025,S016,49.303103,-123.198836,44.29575651974311,26,False,0,0.46,,,OBSTRUCTION,,Vancouver,CA,BC
E200151,S7560417757,bus,gps_ping,2024-08-24 12:50:42,vehicle_avl_unit,RTOS,R107,V0551,S014,S026,49.220437,-123.111651,36.95381283524545,11,False,0,0.09,,,NONE,,Vancouver,CA,BC
E200152,S3037125120,bus,tap_off,2024-11-25 00:18:56,handheld_validator,Android,R022,V0864,S017,S002,49.171089,-123.016891,17.659002539802444,13,False,0,0.45,VAL02043,,NONE,,Vancouver,CA,BC
E200153,S6689829298,bus,tap_on,2025-05-21 08:35:26,vehicle_avl_unit,Linux,R066,V0760,S022,S026,49.178633,-123.019591,12.730056047952779,21,False,4,0.36,VAL00667,,NONE,,Vancouver,CA,BC
E200154,S2902912278,skytrain,gps_ping,2024-01-28 20:30:14,validator_gate,Android,R107,V0228,S018,S025,49.392654,-123.046097,35.28873587057563,13,False,0,0.39,,,NONE,,Vancouver,CA,BC
E200155,S2934521286,bus,arrival,2025-05-05 16:29:10,validator_gate,Linux,R011,V0102,S024,S019,49.242575,-123.112815,21.455318216247484,61,True,0,0.94,,,NONE,,Vancouver,CA,BC
E200156,S5532707677,skytrain,gps_ping,2025-06-26 19:18:07,vehicle_avl_unit,Android,R119,V0394,S017,S003,49.185261,-123.008107,31.90145479360241,18,False,0,0.26,,,NONE,,Vancouver,CA,BC
E200157,S5478940502,bus,door_open,2024-03-03 17:29:07,vehicle_avl_unit,Embedded,R042,V0881,S005,S028,49.31578,-123.060792,45.08029714758355,18,True,0,0.13,,,NONE,,Vancouver,CA,BC
E200158,S1386628748,skytrain,gps_ping,2024-09-09 08:02:48,validator_gate,Android,R080,V0557,S013,S011,49.271743,-123.061018,45.655407335239005,27,False,0,0.64,,,NONE,,Vancouver,CA,BC
E200159,S1416290116,bus,gps_ping,2025-04-07 10:36:37,vehicle_avl_unit,RTOS,R020,V0827,S022,S024,49.163178,-123.025909,25.056234770518774,32,False,0,0.6,,,NONE,,Vancouver,CA,BC
E200160,S6971188050,bus,departure,2024-07-24 12:20:18,validator_gate,Embedded,R103,V0227,S015,S025,49.313458,-123.233103,12.861954204716287,21,False,0,0.81,,,NONE,,Vancouver,CA,BC
E200161,S4483100086,skytrain,tap_on,2024-01-13 14:54:14,cctv,Linux,R107,V0524,S024,S021,49.230521,-123.121534,38.02588529072374,32,False,8,0.39,VAL00203,,NONE,,Vancouver,CA,BC
E200162,S5839135167,skytrain,gps_ping,2025-04-30 20:20:19,vehicle_avl_unit,iOS,R094,V0279,S009,S005,49.233929,-123.123988,36.966026928862696,29,False,0,0.55,,,NONE,,Vancouver,CA,BC
E200163,S7056740826,skytrain,departure,2024-08-07 21:27:15,cctv,RTOS,R067,V0037,S005,S026,49.29753,-123.080555,39.70642554370683,60,False,0,0.31,,,NONE,,Vancouver,CA,BC
E200164,S1246880109,skytrain,gps_ping,2024-11-02 06:08:56,vehicle_avl_unit,iOS,R044,V0003,S030,S007,49.180055,-123.167554,22.99588166237067,26,False,0,0.56,,,NONE,,Vancouver,CA,BC
E200165,S1561927852,bus,tap_on,2025-01-28 00:49:22,validator_gate,iOS,R047,V0070,S003,S021,49.192127,-123.196838,20.418586051851417,26,False,3,0.43,VAL00905,,NONE,,Vancouver,CA,BC
E200166,S6209933466,skytrain,departure,2025-04-27 23:30:08,onboard_sensor,Embedded,R018,V0604,S013,S009,49.26254,-123.056933,37.541435928198645,0,False,0,0.4,,,NONE,,Vancouver,CA,BC
E200167,S4849550018,skytrain,incident_report,2024-05-23 04:27:51,validator_gate,Embedded,R021,V0172,S013,S008,49.278719,-123.0425,36.00467893034663,28,False,0,0.61,,,NONE,,Vancouver,CA,BC
E200168,S1378468265,bus,tap_on,2025-05-15 22:17:36,validator_gate,Android,R075,V0428,S002,S003,49.34068,-123.090449,22.659392231629393,29,False,2,0.51,VAL00407,,NONE,,Vancouver,CA,BC
E200169,S5923039278,skytrain,tap_on,2024-02-06 06:01:00,vehicle_avl_unit,RTOS,R078,V0025,S010,S001,49.26727,-123.168916,43.19604597320597,33,False,8,0.77,VAL01286,,NONE,,Vancouver,CA,BC
E200170,S1640152247,skytrain,door_close,2025-05-29 10:38:29,handheld_validator,Linux,R116,V0368,S005,S008,49.302366,-123.071234,31.96991235764817,12,False,0,0.54,,,NONE,,Vancouver,CA,BC
E200171,S5565114514,bus,gps_ping,2024-08-04 21:24:57,vehicle_avl_unit,Linux,R030,V0346,S014,S020,49.206772,-123.124583,17.277623573807045,45,False,0,0.36,,,NONE,,Vancouver,CA,BC
E200172,S2906380038,wce,tap_on,2025-01-01 22:09:07,vehicle_avl_unit,RTOS,R012,V0749,S007,S015,49.358472,-123.193735,55.2169765903088,26,False,5,0.49,VAL00265,,NONE,,Vancouver,CA,BC
E200173,S3576883313,skytrain,gps_ping,2024-04-30 05:28:28,vehicle_avl_unit,Embedded,R068,V0811,S026,S028,49.403545,-123.060393,37.92123813009261,10,False,0,0.39,,,NONE,,Vancouver,CA,BC
E200174,S7145362888,skytrain,incident_report,2024-08-29 19:59:04,validator_gate,Linux,R103,V0283,S029,S005,49.190892,-123.19938,38.87641003535888,36,False,0,0.65,,,NONE,,Vancouver,CA,BC
E200175,S8130205716,skytrain,tap_off,2024-01-25 20:11:49,validator_gate,Android,R012,V0711,S014,S019,49.216166,-123.123874,33.851626718733186,24,False,-3,0.61,VAL00855,,NONE,,Vancouver,CA,BC
E200176,S6070363153,skytrain,tap_off,2025-04-20 07:44:35,vehicle_avl_unit,iOS,R093,V0573,S019,S009,49.244083,-123.218552,39.86169424039667,21,False,-4,0.69,VAL01071,,OBSTRUCTION,,Vancouver,CA,BC
E200177,S4684422084,skytrain,tap_off,2024-10-14 17:06:57,validator_gate,RTOS,R076,V0777,S030,S007,49.18113,-123.162095,24.388767295164993,29,False,-3,0.87,VAL02088,,NONE,,Vancouver,CA,BC
E200178,S6692334195,skytrain,tap_on,2024-07-13 12:13:25,handheld_validator,Linux,R101,V0601,S001,S004,49.247572,-123.014159,55.537158679793606,0,False,2,0.59,VAL01531,,NONE,,Vancouver,CA,BC
E200179,S5710279951,skytrain,gps_ping,2024-04-01 07:11:35,validator_gate,Android,R047,V0616,S006,S029,49.170043,-122.998127,32.88055638188912,47,False,0,0.95,,,NONE,,Vancouver,CA,BC
E200180,S7740789708,bus,arrival,2024-01-29 13:22:34,vehicle_avl_unit,RTOS,R028,V0842,S002,S010,49.334301,-123.093675,34.13286202484335,26,True,0,0.51,,,NONE,,Vancouver,CA,BC
E200181,S2742007494,skytrain,tap_on,2024-11-22 04:15:05,validator_gate,iOS,R015,V0893,S024,S016,49.244615,-123.123495,45.52933847850679,12,False,1,0.81,VAL01539,,NONE,,Vancouver,CA,BC
E200182,S1440941975,skytrain,gps_ping,2025-03-03 11:55:39,handheld_validator,iOS,R070,V0184,S026,S003,49.393935,-123.044867,42.572655111390326,0,False,0,0.66,,,NONE,,Vancouver,CA,BC
E200183,S6213336023,bus,tap_on,2024-02-16 07:41:19,onboard_sensor,Android,R086,V0284,S008,S016,49.210111,-123.193746,29.31647359544351,21,False,5,0.26,VAL02095,,NONE,,Vancouver,CA,BC
E200184,S8531302479,skytrain,gps_ping,2024-05-07 14:36:14,cctv,Android,R037,V0586,S030,S006,49.164932,-123.158686,29.084044828721044,16,False,0,0.45,,,NONE,,Vancouver,CA,BC
E200185,S7358434449,skytrain,tap_off,2024-10-20 00:21:15,onboard_sensor,Embedded,R043,V0403,S030,S022,49.176846,-123.156936,45.346152857105764,4,False,-5,0.67,VAL01336,,MINOR_DELAY,,Vancouver,CA,BC
E200186,S3185282608,seabus,tap_on,2025-04-08 04:42:37,vehicle_avl_unit,iOS,R098,V0598,S016,S004,49.30561,-123.197867,25.561046631466944,20,False,5,0.24,VAL01573,,NONE,,Vancouver,CA,BC
E200187,S8699771179,skytrain,tap_on,2025-05-15 10:27:26,validator_gate,iOS,R082,V0329,S003,S023,49.202576,-123.201433,34.827400174878846,7,False,2,0.42,VAL01033,,NONE,,Vancouver,CA,BC
E200188,S7180935503,wce,gps_ping,2025-01-11 14:58:00,vehicle_avl_unit,Android,R052,V0108,S015,S027,49.302459,-123.233784,52.575648507979544,34,False,0,0.78,,,NONE,,Vancouver,CA,BC
E200189,S2174324730,bus,tap_on,2025-04-22 21:21:24,vehicle_avl_unit,iOS,R065,V0698,S029,S011,49.190923,-123.195349,36.53513668740503,10,False,5,0.44,VAL01396,,NONE,,Vancouver,CA,BC
E200190,S6612837640,skytrain,gps_ping,2024-02-09 08:20:35,handheld_validator,iOS,R101,V0052,S020,S025,49.329963,-123.137416,50.56246045295421,33,False,0,0.15,,,NONE,,Vancouver,CA,BC
E200191,S1993161529,skytrain,arrival,2024-12-10 16:19:14,validator_gate,iOS,R092,V0533,S012,S029,49.2381,-123.158956,27.320848884342205,8,True,0,0.52,,,NONE,,Vancouver,CA,BC
E200192,S5792200125,bus,gps_ping,2024-05-27 11:47:59,validator_gate,Linux,R087,V0376,S016,S009,49.30984,-123.207833,30.912776997616927,17,False,0,0.5,,,NONE,,Vancouver,CA,BC
E200193,S7995935480,skytrain,gps_ping,2024-10-16 09:37:01,validator_gate,Linux,R077,V0572,S019,S018,49.236791,-123.213927,26.524066354560425,49,False,0,0.63,,,NONE,,Vancouver,CA,BC
E200194,S7335462812,bus,tap_on,2025-03-24 01:04:18,vehicle_avl_unit,Android,R120,V0161,S018,S030,49.404412,-123.049564,17.742927514636726,21,False,2,0.63,VAL00750,,NONE,,Vancouver,CA,BC
E200195,S4717263978,wce,speed_alert,2024-02-03 22:48:59,vehicle_avl_unit,RTOS,R081,V0087,S029,S027,49.186784,-123.199552,51.55091271005572,57,False,0,0.57,,,NONE,,Vancouver,CA,BC
E200196,S8095484149,bus,tap_on,2024-01-05 07:47:04,handheld_validator,Linux,R108,V0561,S024,S011,49.234976,-123.124871,25.097058390165003,33,False,4,0.59,VAL01078,,NONE,,Vancouver,CA,BC
E200197,S8160942513,bus,speed_alert,2024-04-25 21:06:11,handheld_validator,iOS,R044,V0122,S021,S023,49.189708,-123.11804,25.87897701835955,0,False,0,0.51,,,OBSTRUCTION,,Vancouver,CA,BC
E200198,S7772851770,bus,gps_ping,2025-04-21 21:42:36,vehicle_avl_unit,Embedded,R087,V0551,S011,S018,49.31057,-123.216173,42.06065621648842,41,False,0,0.6,,,NONE,,Vancouver,CA,BC
E200199,S4990388906,wce,gps_ping,2024-08-14 13:31:45,vehicle_avl_unit,Embedded,R008,V0461,S005,S023,49.314297,-123.065191,58.63371124078857,38,False,0,0.81,,,SECURITY,,Vancouver,CA,BC
E200200,S7921955156,bus,gps_ping,2025-06-08 07:34:12,handheld_validator,Embedded,R004,V0834,S022,S028,49.174931,-123.019154,22.91661562207409,27,False,0,0.79,,,OBSTRUCTION,,Vancouver,CA,BC
E200201,S1245063902,skytrain,arrival,2024-12-26 21:05:16,vehicle_avl_unit,Embedded,R013,V0541,S023,S019,49.230694,-123.078967,56.78265202806617,41,True,0,0.64,,,NONE,,Vancouver,CA,BC
E200202,S8874662183,bus,tap_on,2025-04-23 09:48:54,handheld_validator,Linux,R057,V0733,S017,S023,49.187691,-123.005805,28.21726436195792,25,False,3,0.84,VAL01890,,NONE,,Vancouver,CA,BC
E200203,S5039465912,bus,gps_ping,2024-12-15 18:33:45,validator_gate,RTOS,R085,V0052,S009,S027,49.227893,-123.118326,29.14626512547806,12,False,0,0.9,,,NONE,,Vancouver,CA,BC
E200204,S6912763896,wce,tap_off,2024-02-12 21:02:04,onboard_sensor,Android,R100,V0661,S020,S026,49.32431,-123.142489,66.14742215035014,7,False,-1,0.76,VAL00251,,NONE,,Vancouver,CA,BC
E200205,S6007005246,skytrain,gps_ping,2024-07-18 20:36:38,vehicle_avl_unit,RTOS,R045,V0193,S029,S008,49.178859,-123.195285,36.70850890808872,0,False,0,0.44,,,NONE,,Vancouver,CA,BC
E200206,S1177892005,bus,tap_on,2025-01-10 22:30:09,onboard_sensor,Linux,R023,V0608,S008,S028,49.204281,-123.204664,15.516339929427454,18,False,5,0.49,VAL00862,,NONE,,Vancouver,CA,BC
E200207,S5668125282,skytrain,gps_ping,2024-11-28 08:19:36,handheld_validator,iOS,R115,V0171,S001,S015,49.257392,-123.017688,32.58223188996151,39,False,0,0.78,,,SECURITY,,Vancouver,CA,BC
E200208,S1219428803,bus,arrival,2024-02-16 06:44:55,cctv,Android,R103,V0611,S016,S009,49.299245,-123.189904,31.69240269699073,0,True,0,0.2,,,NONE,,Vancouver,CA,BC
E200209,S1516184900,skytrain,gps_ping,2024-06-29 12:05:16,validator_gate,RTOS,R054,V0257,S011,S018,49.313024,-123.199338,44.701976055715235,34,False,0,0.57,,,NONE,,Vancouver,CA,BC
E200210,S4274125777,bus,tap_on,2025-06-03 09:34:15,handheld_validator,RTOS,R111,V0072,S010,S017,49.271584,-123.162908,16.870149282879954,16,False,2,0.72,VAL02259,,SECURITY,,Vancouver,CA,BC
E200211,S4579205035,skytrain,speed_alert,2025-05-28 21:04:36,handheld_validator,Embedded,R015,V0146,S024,S013,49.245615,-123.118682,43.22719843974034,38,False,0,0.38,,,NONE,,Vancouver,CA,BC
E200212,S3116213438,bus,gps_ping,2025-03-09 11:19:41,validator_gate,Android,R050,V0578,S002,S020,49.341457,-123.097704,31.774421207374374,29,False,0,0.54,,,OBSTRUCTION,,Vancouver,CA,BC
E200213,S3215967008,skytrain,departure,2025-02-03 15:37:21,vehicle_avl_unit,RTOS,R006,V0509,S010,S027,49.26037,-123.165582,38.59605081104037,17,False,0,0.54,,,NONE,,Vancouver,CA,BC
E200214,S9646138028,seabus,tap_on,2024-04-19 17:18:36,vehicle_avl_unit,iOS,R050,V0588,S028,S009,49.307211,-123.015257,22.367937100466417,28,False,1,0.68,VAL00222,,NONE,,Vancouver,CA,BC
E200215,S1879382901,bus,door_open,2025-02-04 02:31:21,vehicle_avl_unit,Linux,R072,V0814,S004,S028,49.177406,-123.042526,16.48359432367753,34,True,0,0.46,,,MINOR_DELAY,,Vancouver,CA,BC
E200216,S5946632207,bus,incident_report,2025-04-25 05:55:12,vehicle_avl_unit,Embedded,R013,V0322,S005,S019,49.303006,-123.0784,17.458516553433387,38,False,0,0.36,,,NONE,,Vancouver,CA,BC
E200217,S4826096537,skytrain,fare_inspection,2025-01-11 18:00:13,handheld_validator,Linux,R048,V0490,S008,S029,49.202299,-123.189003,31.846070644423037,2,False,0,0.38,VAL01771,INS0265,NONE,pass,Vancouver,CA,BC
E200218,S9823618736,bus,incident_report,2025-04-21 14:42:45,validator_gate,RTOS,R032,V0235,S026,S008,49.388266,-123.053623,20.140554463166577,8,False,0,0.3,,,MINOR_DELAY,,Vancouver,CA,BC
E200219,S1640599056,bus,gps_ping,2025-02-24 08:57:58,validator_gate,Embedded,R113,V0030,S029,S008,49.19018,-123.191467,28.14344466336739,21,False,0,0.71,,,NONE,,Vancouver,CA,BC
E200220,S9712578514,skytrain,gps_ping,2024-01-17 03:10:45,validator_gate,Embedded,R054,V0896,S015,S030,49.313504,-123.22541,34.78400481689036,13,False,0,0.76,,,NONE,,Vancouver,CA,BC
E200221,S9534002390,bus,arrival,2024-09-02 02:11:02,vehicle_avl_unit,RTOS,R002,V0317,S005,S004,49.316835,-123.06643,32.207889117812186,76,True,0,0.15,,,NONE,,Vancouver,CA,BC
E200222,S5038628446,bus,departure,2025-03-06 18:22:33,vehicle_avl_unit,RTOS,R032,V0685,S023,S018,49.223675,-123.083062,23.50288074792711,40,False,0,0.36,,,NONE,,Vancouver,CA,BC
E200223,S9529418492,bus,departure,2024-12-17 14:18:57,vehicle_avl_unit,iOS,R049,V0135,S017,S012,49.177143,-123.006848,16.616255367474157,0,False,0,0.56,,,NONE,,Vancouver,CA,BC
E200224,S8296956239,skytrain,departure,2024-07-31 21:00:10,vehicle_avl_unit,Embedded,R085,V0486,S014,S025,49.205983,-123.116845,43.94658063612376,21,False,0,0.81,,,MINOR_DELAY,,Vancouver,CA,BC
E200225,S3854003089,bus,gps_ping,2025-01-02 08:03:29,validator_gate,Embedded,R084,V0900,S013,S015,49.266509,-123.059367,32.03659209983761,18,False,0,0.8,,,NONE,,Vancouver,CA,BC
E200226,S1706507209,skytrain,gps_ping,2025-01-27 15:27:41,handheld_validator,RTOS,R048,V0173,S019,S011,49.240567,-123.214725,38.95470445102912,31,False,0,0.56,,,MINOR_DELAY,,Vancouver,CA,BC
E200227,S8690923504,skytrain,tap_off,2025-01-12 15:33:54,validator_gate,iOS,R057,V0836,S010,S003,49.259061,-123.17054,38.32237658739701,15,False,-3,0.64,VAL01171,,NONE,,Vancouver,CA,BC
E200228,S4591392440,bus,gps_ping,2025-06-06 20:01:49,validator_gate,RTOS,R081,V0885,S008,S006,49.214981,-123.203294,25.147731744477586,14,False,0,0.28,,,NONE,,Vancouver,CA,BC
E200229,S5183542572,bus,gps_ping,2024-01-27 01:17:11,handheld_validator,iOS,R113,V0115,S020,S016,49.318258,-123.134039,21.481964962326938,35,False,0,0.77,,,NONE,,Vancouver,CA,BC
E200230,S4464047401,skytrain,gps_ping,2025-05-04 05:11:23,cctv,RTOS,R008,V0091,S030,S022,49.167877,-123.157896,46.79797488187449,55,False,0,0.25,,,NONE,,Vancouver,CA,BC
E200231,S8013888275,skytrain,tap_on,2024-09-25 15:14:01,vehicle_avl_unit,Embedded,R087,V0759,S003,S026,49.197748,-123.213106,38.793904765415604,13,False,2,0.91,VAL01152,,NONE,,Vancouver,CA,BC
E200232,S2386805916,skytrain,arrival,2024-08-06 11:45:55,vehicle_avl_unit,RTOS,R087,V0212,S011,S030,49.318496,-123.208739,45.16082142314541,3,True,0,0.65,,,NONE,,Vancouver,CA,BC
E200233,S2130594890,skytrain,departure,2024-10-16 12:30:59,validator_gate,iOS,R014,V0439,S002,S015,49.344384,-123.104449,42.39339551095653,8,False,0,0.81,,,NONE,,Vancouver,CA,BC
E200234,S8936972623,seabus,tap_off,2024-06-02 04:15:04,handheld_validator,Embedded,R005,V0643,S013,S028,49.281768,-123.05138,23.117765144878742,30,False,-2,0.56,VAL01951,,NONE,,Vancouver,CA,BC
E200235,S4699009807,bus,gps_ping,2025-03-04 22:08:07,handheld_validator,Android,R050,V0898,S014,S005,49.219284,-123.126375,27.4481197083769,24,False,0,0.68,,,NONE,,Vancouver,CA,BC
E200236,S2338906815,skytrain,gps_ping,2025-02-21 20:59:10,validator_gate,Embedded,R081,V0360,S014,S017,49.208088,-123.114797,27.085724932427176,42,False,0,0.59,,,NONE,,Vancouver,CA,BC
E200237,S6470597349,wce,departure,2025-04-23 09:41:37,validator_gate,Android,R050,V0476,S001,S012,49.242727,-123.00648,60.5396911945082,15,False,0,0.48,,,NONE,,Vancouver,CA,BC
E200238,S2321440518,seabus,gps_ping,2025-06-22 06:52:24,vehicle_avl_unit,RTOS,R004,V0523,S012,S004,49.239079,-123.144926,27.718400274001194,0,False,0,0.48,,,NONE,,Vancouver,CA,BC
E200239,S7119425314,bus,gps_ping,2024-11-15 09:51:56,validator_gate,Embedded,R033,V0819,S010,S008,49.274246,-123.177709,9.399839099581673,12,False,0,0.53,,,NONE,,Vancouver,CA,BC
E200240,S7477535500,skytrain,tap_off,2024-12-08 19:55:53,vehicle_avl_unit,iOS,R039,V0185,S016,S030,49.299601,-123.191087,36.76259078282282,23,False,-5,0.51,VAL01770,,NONE,,Vancouver,CA,BC
E200241,S1313513712,bus,tap_on,2024-09-15 22:28:09,vehicle_avl_unit,Embedded,R082,V0575,S016,S013,49.31609,-123.203856,28.312406528679375,0,False,3,0.0,VAL02335,,NONE,,Vancouver,CA,BC
E200242,S2093567487,bus,gps_ping,2024-11-24 10:52:43,handheld_validator,RTOS,R051,V0267,S019,S007,49.225971,-123.224817,19.263484445622918,14,False,0,0.69,,,MINOR_DELAY,,Vancouver,CA,BC
E200243,S7301589384,bus,tap_on,2024-08-05 16:50:24,vehicle_avl_unit,RTOS,R014,V0577,S013,S015,49.262686,-123.057183,27.373754471319852,0,False,5,0.03,VAL01302,,NONE,,Vancouver,CA,BC
E200244,S3414979813,bus,tap_on,2024-01-02 09:20:04,vehicle_avl_unit,Android,R008,V0737,S028,S008,49.300308,-123.027803,12.601101888720446,30,False,5,0.33,VAL01344,,NONE,,Vancouver,CA,BC
